,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
TRIGGERS / awareness,"(('what', 'WP'), 8)","(('when', 'WRB'), 8)","(('addiction', 'NN'), 8)","(('that', 'WDT'), 7)","(('thoughts', 'NNS'), 7)","(('food', 'NN'), 7)","(('triggers', 'NNS'), 6)","(('life', 'NN'), 4)","(('things', 'NNS'), 4)","(('feelings', 'NNS'), 4)","(('people', 'NNS'), 4)","(('wife', 'NN'), 3)","(('out', 'RP'), 3)","(('nudity', 'NN'), 3)","(('danger', 'NN'), 3)","(('knowledge', 'NN'), 3)","(('comfort', 'NN'), 3)","(('negative', 'JJ'), 2)","(('why', 'WRB'), 2)","(('up', 'RP'), 2)"
TRIGGERS / confidence & strength,"(('addiction', 'NN'), 10)","(('triggers', 'NNS'), 8)","(('things', 'NNS'), 7)","(('trigger', 'NN'), 7)","(('life', 'NN'), 5)","(('when', 'WRB'), 5)","(('that', 'WDT'), 5)","(('pot', 'NN'), 5)","(('one', 'CD'), 5)","(('ways', 'NNS'), 4)","(('how', 'WRB'), 4)","(('positive', 'JJ'), 4)","(('way', 'NN'), 4)","(('pain', 'NN'), 4)","(('other', 'JJ'), 3)","(('time', 'NN'), 3)","(('easier', 'JJR'), 3)","(('recovery', 'NN'), 3)","(('good', 'JJ'), 3)","(('something', 'NN'), 3)"
TRIGGERS / tools & techniques,"(('triggers', 'NNS'), 24)","(('that', 'WDT'), 13)","(('life', 'NN'), 9)","(('when', 'WRB'), 6)","(('recovery', 'NN'), 6)","(('problem', 'NN'), 6)","(('how', 'WRB'), 6)","(('more', 'JJR'), 5)","(('things', 'NNS'), 5)","(('stress', 'NN'), 5)","(('being', 'VBG'), 4)","(('situation', 'NN'), 4)","(('time', 'NN'), 4)","(('something', 'NN'), 4)","(('getting', 'VBG'), 4)","(('out', 'RP'), 4)","(('trigger', 'NN'), 4)","(('people', 'NNS'), 4)","(('down', 'RP'), 4)","(('addiction', 'NN'), 4)"
TRUST,"(('things', 'NNS'), 4)","(('mood', 'NN'), 4)","(('life', 'NN'), 3)","(('right', 'JJ'), 3)","(('potential', 'JJ'), 2)","(('time', 'NN'), 2)","(('able', 'JJ'), 2)","(('way', 'NN'), 2)","(('negative', 'JJ'), 2)","(('recovery', 'NN'), 2)","(('etc.', 'FW'), 2)","(('amount', 'NN'), 1)","(('beliefs', 'NNS'), 1)","(('aspect', 'NN'), 1)","(('using', 'VBG'), 1)","(('feeling', 'VBG'), 1)","(('much', 'JJ'), 1)","(('confident', 'JJ'), 1)","(('serenity', 'NN'), 1)","(('liberal', 'JJ'), 1)"
TRUTH / Admit addiction,"(('excuses', 'NNS'), 11)","(('recovery', 'NN'), 10)","(('life', 'NN'), 10)","(('problem', 'NN'), 9)","(('drugs', 'NNS'), 9)","(('addict', 'NN'), 8)","(('news', 'NN'), 7)","(('food', 'NN'), 6)","(('what', 'WP'), 5)","(('better', 'JJR'), 5)","(('more', 'JJR'), 5)","(('addiction', 'NN'), 5)","(('things', 'NNS'), 5)","(('more', 'RBR'), 5)","(('people', 'NNS'), 5)","(('problems', 'NNS'), 5)","(('one', 'CD'), 5)","(('doing', 'VBG'), 4)","(('when', 'WRB'), 4)","(('bad', 'JJ'), 4)"
TRUTH / Costs,"(('miracle', 'NN'), 6)","(('feelings', 'NNS'), 5)","(('able', 'JJ'), 5)","(('addiction', 'NN'), 5)","(('life', 'NN'), 4)","(('what', 'WP'), 4)","(('up', 'RP'), 3)","(('things', 'NNS'), 3)","(('who', 'WP'), 3)","(('pot', 'NN'), 3)","(('going', 'VBG'), 3)","(('out', 'RP'), 3)","(('one', 'CD'), 3)","(('girlfriend', 'NN'), 3)","(('when', 'WRB'), 2)","(('someone', 'NN'), 2)","(('great', 'JJ'), 2)","(('suppressing', 'VBG'), 2)","(('My', 'NNP'), 2)","(('thought', 'VBN'), 2)"
TRUTH / Inventory,"(('inventory', 'NN'), 7)","(('drugs', 'NNS'), 6)","(('addiction', 'NN'), 5)","(('What', 'WP'), 4)","(('nothing', 'NN'), 4)","(('how', 'WRB'), 3)","(('life', 'NN'), 3)","(('reason', 'NN'), 3)","(('When', 'WRB'), 3)","(('lost', 'VBN'), 3)","(('lies', 'NNS'), 2)","(('live', 'JJ'), 2)","(('accidents', 'NNS'), 2)","(('why', 'WRB'), 2)","(('boring', 'VBG'), 2)","(('mistakes', 'NNS'), 2)","(('better', 'JJR'), 2)","(('secrets', 'NNS'), 2)","(('when', 'WRB'), 2)","(('own', 'JJ'), 2)"
TRUTH / dark past,"(('life', 'NN'), 17)","(('that', 'WDT'), 14)","(('addiction', 'NN'), 11)","(('friends', 'NNS'), 10)","(('been', 'VBN'), 10)","(('out', 'RP'), 9)","(('drugs', 'NNS'), 8)","(('people', 'NNS'), 8)","(('miracle', 'NN'), 6)","(('what', 'WP'), 6)","(('damage', 'NN'), 6)","(('bridges', 'NNS'), 6)","(('up', 'RP'), 5)","(('hard', 'JJ'), 5)","(('dope', 'NN'), 5)","(('much', 'JJ'), 5)","(('money', 'NN'), 5)","(('left', 'VBN'), 5)","(('done', 'VBN'), 5)","(('how', 'WRB'), 5)"
TRUTH / self honesty,"(('life', 'NN'), 14)","(('person', 'NN'), 10)","(('when', 'WRB'), 9)","(('people', 'NNS'), 8)","(('others', 'NNS'), 8)","(('honesty', 'NN'), 7)","(('friends', 'NNS'), 7)","(('time', 'NN'), 7)","(('addiction', 'NN'), 7)","(('that', 'WDT'), 7)","(('addict', 'NN'), 6)","(('afraid', 'JJ'), 6)","(('being', 'VBG'), 5)","(('what', 'WP'), 5)","(('someone', 'NN'), 5)","(('way', 'NN'), 5)","(('help', 'NN'), 5)","(('who', 'WP'), 5)","(('每', 'NN'), 5)","(('better', 'JJR'), 5)"
URGES / moods & emotions,"(('pot', 'NN'), 7)","(('what', 'WP'), 4)","(('that', 'WDT'), 4)","(('plan', 'NN'), 4)","(('urges', 'NNS'), 4)","(('out', 'RP'), 3)","(('food', 'NN'), 3)","(('doing', 'VBG'), 3)","(('days', 'NNS'), 3)","(('feelings', 'NNS'), 3)","(('little', 'JJ'), 3)","(('much', 'JJ'), 3)","(('work', 'NN'), 3)","(('urge', 'NN'), 3)","(('addiction', 'NN'), 3)","(('stress', 'NN'), 3)","(('up', 'RP'), 2)","(('emotions', 'NNS'), 2)","(('when', 'WRB'), 2)","(('direction', 'NN'), 2)"
URGES / support & help,"(('afraid', 'JJ'), 5)","(('person', 'NN'), 3)","(('urge', 'NN'), 2)","(('fear', 'NN'), 2)","(('help', 'NN'), 2)","(('tough', 'JJ'), 2)","(('relationships', 'NNS'), 2)","(('contrary', 'JJ'), 1)","(('losing', 'VBG'), 1)","(('anything', 'NN'), 1)","(('huge', 'JJ'), 1)","(('close', 'JJ'), 1)","(('Replacements', 'NNPS'), 1)","(('being', 'VBG'), 1)","(('stuff', 'NN'), 1)","(('someone-or', 'JJ'), 1)","(('serious', 'JJ'), 1)","(('half', 'JJ'), 1)","(('high', 'JJ'), 1)","(('urges', 'NNS'), 1)"
URGES / tools & techniques,"(('that', 'WDT'), 13)","(('urges', 'NNS'), 12)","(('something', 'NN'), 10)","(('urge', 'NN'), 9)","(('up', 'RP'), 8)","(('life', 'NN'), 7)","(('pot', 'NN'), 7)","(('control', 'NN'), 6)","(('addiction', 'NN'), 6)","(('easy', 'JJ'), 6)","(('what', 'WP'), 5)","(('when', 'WRB'), 5)","(('When', 'WRB'), 5)","(('recovery', 'NN'), 5)","(('time', 'NN'), 5)","(('things', 'NNS'), 5)","(('good', 'JJ'), 5)","(('bad', 'JJ'), 5)","(('withdrawal', 'NN'), 4)","(('physical', 'JJ'), 4)"
VALUES,"(('foundation', 'NN'), 4)","(('new', 'JJ'), 3)","(('life', 'NN'), 3)","(('drugs', 'NNS'), 2)","(('one', 'CD'), 2)","(('ideas', 'NNS'), 2)","(('way', 'NN'), 1)","(('going', 'VBG'), 1)","(('only', 'JJ'), 1)","(('career', 'NN'), 1)","(('fragments', 'NNS'), 1)","(('famous', 'JJ'), 1)","(('fruition', 'NN'), 1)","(('shaky', 'JJ'), 1)","(('being', 'VBG'), 1)","(('Nothing', 'NN'), 1)","(('musician', 'NN'), 1)","(('old', 'JJ'), 1)","(('long', 'JJ'), 1)","(('having', 'VBG'), 1)"
VULNERABILITY / Connection,"(('friends', 'NNS'), 13)","(('bridges', 'NNS'), 11)","(('life', 'NN'), 9)","(('what', 'WP'), 9)","(('that', 'WDT'), 7)","(('people', 'NNS'), 7)","(('able', 'JJ'), 6)","(('relationships', 'NNS'), 6)","(('feelings', 'NNS'), 5)","(('cravings', 'NNS'), 4)","(('dope', 'NN'), 4)","(('dealers', 'NNS'), 4)","(('close', 'JJ'), 4)","(('addict', 'NN'), 4)","(('lot', 'NN'), 4)","(('way', 'NN'), 4)","(('addiction', 'NN'), 4)","(('today', 'NN'), 3)","(('up', 'RP'), 3)","(('problem', 'NN'), 3)"
VULNERABILITY / Show true self,"(('things', 'NNS'), 10)","(('what', 'WP'), 8)","(('addict', 'NN'), 8)","(('years', 'NNS'), 8)","(('friends', 'NNS'), 7)","(('when', 'WRB'), 7)","(('there', 'EX'), 7)","(('been', 'VBN'), 6)","(('food', 'NN'), 6)","(('life', 'NN'), 6)","(('something', 'NN'), 5)","(('hard', 'JJ'), 5)","(('first', 'JJ'), 5)","(('addiction', 'NN'), 5)","(('disguise', 'NN'), 5)","(('that', 'WDT'), 5)","(('conflict', 'NN'), 5)","(('problems', 'NNS'), 5)","(('feelings', 'NNS'), 4)","(('recovery', 'NN'), 4)"
VULNERABILITY / learning and mistakes,"(('something', 'NN'), 8)","(('mistakes', 'NNS'), 8)","(('recovery', 'NN'), 7)","(('amends', 'NNS'), 6)","(('someone', 'NN'), 6)","(('responsibility', 'NN'), 6)","(('people', 'NNS'), 6)","(('addiction', 'NN'), 6)","(('actions', 'NNS'), 5)","(('life', 'NN'), 5)","(('afraid', 'JJ'), 5)","(('what', 'WP'), 5)","(('that', 'WDT'), 5)","(('done', 'VBN'), 5)","(('how', 'WRB'), 4)","(('share', 'NN'), 4)","(('past', 'JJ'), 4)","(('pot', 'NN'), 4)","(('up', 'RP'), 4)","(('one', 'CD'), 4)"
VULNERABILITY / others who＊ve been there,"(('when', 'WRB'), 4)","(('sponsor', 'NN'), 4)","(('program', 'NN'), 3)","(('share', 'NN'), 3)","(('thoughts', 'NNS'), 3)","(('relapse', 'NN'), 3)","(('recovery', 'NN'), 3)","(('thought', 'NN'), 3)","(('same', 'JJ'), 2)","(('better', 'RBR'), 2)","(('working', 'VBG'), 2)","(('life', 'NN'), 2)","(('kind', 'NN'), 2)","(('spade', 'NN'), 2)","(('food', 'NN'), 2)","(('mind', 'NN'), 2)","(('When', 'WRB'), 2)","(('that', 'WDT'), 2)","(('having', 'VBG'), 2)","(('It＊s', 'NNP'), 2)"
VULNERABILITY / to support my sobriety,"(('when', 'WRB'), 10)","(('pot', 'NN'), 7)","(('meeting', 'NN'), 7)","(('going', 'VBG'), 6)","(('addiction', 'NN'), 6)","(('life', 'NN'), 6)","(('someone', 'NN'), 5)","(('support', 'NN'), 5)","(('more', 'RBR'), 5)","((""'s"", 'POS'), 5)","(('that', 'WDT'), 5)","(('drugs', 'NNS'), 5)","(('problems', 'NNS'), 5)","(('honesty', 'NN'), 4)","(('memory', 'NN'), 4)","(('been', 'VBN'), 4)","(('own', 'JJ'), 4)","(('help', 'NN'), 4)","(('curve', 'NN'), 4)","(('building', 'NN'), 4)"
VULNERABILITY / worthy,"(('life', 'NN'), 3)","(('hardships', 'NNS'), 2)","(('hard', 'JJ'), 2)","(('I＊m', 'NNP'), 2)","(('worthy', 'JJ'), 2)","(('hand', 'NN'), 2)","(('drinking', 'VBG'), 1)","(('another＊s', 'JJ'), 1)","(('Earth', 'NN'), 1)","(('least', 'JJS'), 1)","(('strength', 'NN'), 1)","(('troubling', 'JJ'), 1)","(('worthless', 'JJ'), 1)","(('trust', 'NN'), 1)","(('effort', 'NN'), 1)","(('work', 'NN'), 1)","(('gotten', 'NN'), 1)","(('head-on', 'JJ'), 1)","(('it＊s', 'JJ'), 1)","(('Worth', 'JJ'), 1)"
WARNINGS / Avoid triggers,"(('going', 'VBG'), 14)","(('that', 'WDT'), 12)","(('addiction', 'NN'), 11)","(('pot', 'NN'), 10)","(('triggers', 'NNS'), 10)","(('one', 'CD'), 10)","(('up', 'RP'), 9)","(('when', 'WRB'), 8)","(('things', 'NNS'), 8)","(('disease', 'NN'), 7)","(('foods', 'NNS'), 7)","(('home', 'NN'), 7)","(('done', 'VBN'), 6)","(('life', 'NN'), 6)","(('room', 'NN'), 6)","(('being', 'VBG'), 5)","(('doing', 'VBG'), 5)","(('more', 'JJR'), 5)","(('cravings', 'NNS'), 5)","(('nothing', 'NN'), 4)"
WARNINGS / Relapse & tools,"(('drug', 'NN'), 3)","(('much', 'JJ'), 2)","(('using', 'VBG'), 2)","(('last', 'JJ'), 2)","(('drugs', 'NNS'), 2)","(('doing', 'VBG'), 2)","(('side', 'NN'), 2)","(('years', 'NNS'), 2)","(('six', 'CD'), 2)","(('days', 'NNS'), 2)","(('binge', 'NN'), 2)","(('craving', 'NN'), 2)","(('addict', 'NN'), 2)","(('desire', 'NN'), 2)","(('When', 'WRB'), 2)","(('little', 'JJ'), 2)","(('that', 'WDT'), 2)","(('food', 'NN'), 2)","(('darkest', 'JJS'), 1)","(('detox', 'NN'), 1)"
WARNINGS / self aware & listen,"(('when', 'WRB'), 9)","(('what', 'WP'), 7)","(('way', 'NN'), 7)","(('that', 'WDT'), 7)","(('addiction', 'NN'), 7)","(('When', 'WRB'), 6)","(('life', 'NN'), 6)","(('up', 'RP'), 5)","(('hard', 'JJ'), 5)","(('recovery', 'NN'), 5)","(('little', 'JJ'), 5)","(('place', 'NN'), 5)","(('hints', 'NNS'), 5)","(('work', 'NN'), 5)","(('out', 'RP'), 5)","(('danger', 'NN'), 5)","(('part', 'NN'), 5)","(('time', 'NN'), 4)","(('more', 'JJR'), 4)","(('something', 'NN'), 4)"
WORTHINESS / connections & sharing,"(('people', 'NNS'), 15)","(('friends', 'NNS'), 12)","(('recovery', 'NN'), 11)","(('life', 'NN'), 11)","(('others', 'NNS'), 11)","(('addiction', 'NN'), 9)","(('what', 'WP'), 8)","(('things', 'NNS'), 8)","(('who', 'WP'), 8)","(('that', 'WDT'), 7)","(('when', 'WRB'), 6)","(('feelings', 'NNS'), 6)","(('time', 'NN'), 6)","(('out', 'RP'), 6)","(('someone', 'NN'), 5)","(('how', 'WRB'), 5)","(('new', 'JJ'), 5)","(('每', 'NN'), 5)","(('more', 'JJR'), 5)","(('something', 'NN'), 5)"
WORTHINESS / deserve & rewards,"(('addict', 'NN'), 5)","(('thoughts', 'NNS'), 3)","(('own', 'JJ'), 3)","(('positive', 'JJ'), 3)","(('conducive', 'JJ'), 2)","(('thinking', 'NN'), 2)","(('new', 'JJ'), 2)","(('reinforcing', 'VBG'), 2)","(('self-confidence', 'NN'), 2)","(('labels', 'NNS'), 2)","(('helpful', 'JJ'), 2)","(('way', 'NN'), 2)","(('ways', 'NNS'), 2)","(('rewards', 'NNS'), 2)","(('how', 'WRB'), 2)","(('living', 'VBG'), 2)","(('encouraging', 'VBG'), 2)","(('role', 'NN'), 2)","(('recovery', 'NN'), 2)","(('day', 'NN'), 2)"
WORTHINESS / help,"(('recovery', 'NN'), 6)","(('help', 'NN'), 6)","(('when', 'WRB'), 5)","(('friends', 'NNS'), 4)","(('hand', 'NN'), 3)","(('life', 'NN'), 3)","(('people', 'NNS'), 3)","(('sponsor', 'NN'), 3)","(('strong', 'JJ'), 3)","(('relationships', 'NNS'), 3)","(('Asking', 'VBG'), 2)","(('today', 'NN'), 2)","(('program', 'NN'), 2)","(('share', 'NN'), 2)","(('working', 'VBG'), 2)","(('I＊m', 'NNP'), 2)","(('important', 'JJ'), 2)","(('who', 'WP'), 2)","(('hardships', 'NNS'), 2)","(('person', 'NN'), 2)"
WORTHINESS / new life & future,"(('life', 'NN'), 19)","(('time', 'NN'), 9)","(('clean', 'JJ'), 7)","(('being', 'VBG'), 6)","(('how', 'WRB'), 6)","(('things', 'NNS'), 5)","(('recovery', 'NN'), 5)","(('When', 'WRB'), 5)","(('today', 'NN'), 4)","(('thoughts', 'NNS'), 4)","(('I＊m', 'NNP'), 4)","(('old', 'JJ'), 4)","(('taking', 'VBG'), 4)","(('free', 'JJ'), 3)","(('what', 'WP'), 3)","(('when', 'WRB'), 3)","(('ways', 'NNS'), 3)","(('fate', 'NN'), 3)","(('children', 'NNS'), 3)","(('It＊s', 'NNP'), 3)"
WORTHINESS / self love & acceptance,"(('addiction', 'NN'), 8)","(('peace', 'NN'), 7)","(('inner', 'JJ'), 7)","(('who', 'WP'), 6)","(('feelings', 'NNS'), 5)","(('life', 'NN'), 4)","(('things', 'NNS'), 4)","(('self', 'NN'), 4)","(('that', 'WDT'), 4)","(('drugs', 'NNS'), 4)","(('每', 'NN'), 4)","(('part', 'NN'), 4)","(('out', 'RP'), 3)","(('right', 'JJ'), 3)","(('sobriety', 'NN'), 3)","(('recovery', 'NN'), 3)","(('Today', 'NN'), 3)","(('first', 'JJ'), 3)","(('time', 'NN'), 3)","(('down', 'RP'), 3)"
